name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_950.0_grav_100.0_mh_1.0_co_0.5.nc	4.0	950.0	1.0	0.5	2.0	chemeq	2.995370353825193e-09	T6	7.096983490355289e+18	2.1791080191986387e+21	2.2508686099544363e+22	2.892069644931951e+22	4.000788139507109e+22	2.5550987626364185e+22	2.5744048199273992e+22	5.849983747494374e+22
spectra_logzz_4.0_teff_850.0_grav_17.0_mh_1.0_co_1.0.nc	3.230448921378274	850.0	1.0	1.0	4.0	chemeq	3.426074045646535e-09	T7	1.6538444073496773e+18	7.885837062469592e+20	1.1045513694498267e+22	1.5593963699745438e+22	1.8730034589875627e+22	1.320817719134292e+22	1.293485380260653e+22	3.0309283674247183e+22
spectra_logzz_9.0_teff_850.0_grav_17.0_mh_1.0_co_1.5.nc	3.230448921378274	850.0	1.0	1.5	9.0	chemeq	3.426074045646535e-09	T7	1.2809283145644324e+18	4.297784219243845e+20	9.743923080770554e+21	2.046869316608886e+22	2.1111487604466465e+22	1.5320388371026513e+22	1.4467212833766827e+22	2.725550280393939e+22
spectra_logzz_8.0_teff_850.0_grav_100.0_mh_1.0_co_1.5.nc	4.0	850.0	1.0	1.5	8.0	chemeq	2.9254483221919133e-09	T7	1.7180514921555318e+18	7.407079293770729e+20	1.1764015892343177e+22	3.0104192440809313e+22	2.347175700186307e+22	1.5097505972516584e+22	1.8235194710091203e+22	2.7005117759666543e+22
spectra_logzz_4.0_teff_950.0_grav_1000.0_mh_1.0_co_1.0.nc	5.0	950.0	1.0	1.0	4.0	chemeq	2.122472525770002e-09	T6	6.576614687105206e+18	2.766552078190677e+21	2.4413538860119047e+22	4.848270231717695e+22	4.450587610378781e+22	2.4056139554670797e+22	3.2578664957981158e+22	5.313904061690419e+22
spectra_logzz_7.0_teff_850.0_grav_17.0_mh_1.0_co_1.5.nc	3.230448921378274	850.0	1.0	1.5	7.0	chemeq	3.426074045646535e-09	T7	1.3607871689492915e+18	5.834025868762551e+20	1.1620955177437691e+22	2.300093116055052e+22	1.9136976229684675e+22	1.4019405789300515e+22	1.5189172201523681e+22	2.6107683471243742e+22
spectra_logzz_2.0_teff_850.0_grav_316.0_mh_1.0_co_0.5.nc	4.4996870826184034	850.0	1.0	0.5	2.0	chemeq	2.5217159137939855e-09	T7	4.447128054810103e+18	1.3899482588982246e+21	1.6161758010732913e+22	2.3958784860356272e+22	2.2809263168270444e+22	1.1900330227568025e+22	1.751853666864309e+22	3.155048430428798e+22
spectra_logzz_8.0_teff_850.0_grav_3160.0_mh_1.0_co_1.5.nc	5.4996870826184034	850.0	1.0	1.5	8.0	chemeq	1.683773296555338e-09	T7	5.725471379864004e+18	1.2417275276582634e+21	1.0653023263461164e+22	3.954682990953247e+22	2.585775346055068e+22	1.342114025608546e+22	2.1173288854712647e+22	2.912970603224879e+22
spectra_logzz_7.0_teff_850.0_grav_178.0_mh_1.0_co_0.5.nc	4.250420002308894	850.0	1.0	0.5	7.0	chemeq	2.731454673636616e-09	T7	2.4802202802069647e+18	6.094632927929692e+20	8.955837928331423e+21	1.4100656070473728e+22	2.3812433890588064e+22	1.2947760179310018e+22	1.3081269793589144e+22	3.3921053548241893e+22
spectra_logzz_8.0_teff_950.0_grav_1000.0_mh_1.0_co_2.5.nc	5.0	950.0	1.0	2.5	8.0	chemeq	2.122472525770002e-09	T6	6.778237704634035e+18	3.413669883135722e+21	2.0815360424873164e+22	4.503931806421281e+22	3.860514129692817e+22	3.3928949451516616e+22	3.3186483502356864e+22	5.206137192378198e+22
spectra_logzz_4.0_teff_850.0_grav_316.0_mh_1.0_co_2.5.nc	4.4996870826184034	850.0	1.0	2.5	4.0	chemeq	2.5217159137939855e-09	T7	4.874826234850365e+18	2.8121705998154685e+21	1.5291331863945796e+22	2.233827331219782e+22	2.3353450727280847e+22	1.8842482965737122e+22	1.975943826515074e+22	3.426721974254872e+22
spectra_logzz_2.0_teff_900.0_grav_1000.0_mh_1.0_co_1.5.nc	5.0	900.0	1.0	1.5	2.0	chemeq	2.108939213442962e-09	T7	7.528218411905589e+18	2.63690366598222e+21	1.980609984495815e+22	4.691066571040374e+22	2.7459389051684587e+22	1.5901198206440881e+22	2.67320771802189e+22	4.084129906719085e+22
spectra_logzz_4.0_teff_900.0_grav_17.0_mh_1.0_co_2.5.nc	3.230448921378274	900.0	1.0	2.5	4.0	chemeq	3.4828548725890842e-09	T7	7.89415423447364e+18	3.904755078934264e+21	1.8985627100228746e+22	2.22697578665783e+22	2.5510323040164046e+22	2.5404459399021834e+22	2.255863953582146e+22	3.997690325638578e+22
