name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_4.0_teff_350.0_grav_17.0_mh_-0.5_co_1.5.nc	3.230448921378274	350.0	-0.5	1.5	4.0	chemeq	2.7612423808767615e-09	Y1	-16.937689757343616	-21.306989368041222	-23.849797953743824	-23.46830205942556	-20.521590210416967	-23.64402709443258	-24.59836027185619	-26.153033112611887	-28.898750643844163	-29.387674370832855	-29.60388461246887
spectra_logzz_9.0_teff_350.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	350.0	-0.5	0.5	9.0	chemeq	1.79766019289629e-09	Y1	-18.69645150681545	-23.566348432330365	-23.074436664384365	-23.819926367690666	-20.10281615051675	-22.97885444717109	-24.091447393911167	-28.20703340289319	-29.871374840876964	-29.828167882681214	-29.460230952537458
spectra_logzz_7.0_teff_350.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	350.0	-0.5	2.5	7.0	chemeq	2.690133022915256e-09	Y1	-17.235336815294787	-21.71048232441933	-24.318307961377034	-24.009385772741375	-20.892651248969912	-23.931579033425944	-24.8759966084044	-25.968360572354136	-28.90028381790202	-29.070228768110034	-28.984054880813826
spectra_logzz_9.0_teff_400.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	400.0	-0.5	0.5	9.0	chemeq	2.602904629265472e-09	Y1	-18.2052409920583	-23.78463606064281	-25.588721379829213	-25.481879417768077	-22.546979374240895	-24.86022341070119	-25.859890953935114	-28.35664504992555	-30.278319617343875	-30.06283024444735	-29.558902257652097
spectra_logzz_4.0_teff_400.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	400.0	-0.5	2.5	4.0	chemeq	2.602904629265472e-09	Y1	-18.244069176425104	-23.646839509134676	-25.879285319498432	-25.360479982983435	-22.645123583576538	-24.9195915592452	-25.837163595433534	-26.977240755169035	-29.65868737422383	-30.01927181822412	-30.143923992205963
spectra_logzz_7.0_teff_400.0_grav_316.0_mh_-0.5_co_1.0.nc	4.4996870826184034	400.0	-0.5	1.0	7.0	chemeq	2.325480227927875e-09	Y1	-18.39385544010421	-24.150325197046527	-25.620394267623613	-25.467466019444462	-22.370054167496207	-24.734428616634478	-25.71208483979608	-28.03962418763259	-30.175785592423548	-30.187559064395103	-29.989293302260442
spectra_logzz_4.0_teff_400.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	400.0	-0.5	1.5	4.0	chemeq	2.476582576592361e-09	Y1	-18.354126565908217	-23.723266939721842	-25.67567706512378	-25.342709635759856	-22.382985888602448	-24.66009413950117	-25.606124102221408	-27.490286368582062	-29.90501592039151	-30.155266675848402	-30.16762570997058
spectra_logzz_8.0_teff_350.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	350.0	-0.5	1.5	8.0	chemeq	2.298413395835138e-09	Y1	-18.297755885783584	-23.319559686705695	-24.230697381379684	-24.2757761054366	-20.667233564782354	-23.573744082488254	-24.570225661621617	-27.001207113961602	-29.489538343314027	-29.584560119578065	-29.40730241083009
spectra_logzz_8.0_teff_400.0_grav_56.0_mh_-0.5_co_1.5.nc	3.7481880270062002	400.0	-0.5	1.5	8.0	chemeq	2.6935524485778363e-09	Y1	-17.835553599868568	-23.619319909591926	-26.025911236474794	-25.562753574890888	-22.893619489752258	-25.19773453970633	-26.126368633829504	-27.41890535265317	-29.884017795796623	-29.782366532089092	-29.383089148295515
spectra_logzz_8.0_teff_375.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	375.0	-0.5	1.0	8.0	chemeq	2.8000349324234338e-09	Y1	-17.4854958981193	-22.367889517681807	-25.007331451478507	-24.704942787361887	-21.93946328372189	-24.688564568777853	-25.640046628276007	-27.12061188191282	-29.57315738185907	-29.515422668686877	-29.190138589235865
spectra_logzz_9.0_teff_375.0_grav_1780.0_mh_-0.5_co_2.5.nc	5.250420002308894	375.0	-0.5	2.5	9.0	chemeq	1.8044268260840098e-09	Y1	-18.779766800684143	-24.233602516295022	-24.95138566789619	-25.107328361919595	-21.43073623903855	-24.249363458837603	-25.23097629646787	-27.403001789966147	-29.883952349534322	-29.91162255881239	-29.597528780297303
spectra_logzz_7.0_teff_350.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	350.0	-0.5	0.5	7.0	chemeq	2.6393584932661727e-09	Y1	-17.597333540954935	-22.417033717785387	-23.84222829230563	-23.943473280659994	-20.640585276315882	-23.522111261139408	-24.559009019597553	-27.410054163386413	-29.536687489125615	-29.593542376316847	-29.43035674444298
spectra_logzz_4.0_teff_350.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	350.0	-0.5	2.5	4.0	chemeq	1.9668395208094013e-09	Y1	-18.43491029326437	-23.396839452475106	-23.88345964346885	-24.134146903069542	-20.175087180768493	-23.334487055915954	-24.328686580758188	-26.661858429166653	-29.36634650085594	-29.759589058307707	-29.75148024749606
spectra_logzz_8.0_teff_350.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	350.0	-0.5	2.5	8.0	chemeq	2.1359815252988053e-09	Y1	-18.487209825382653	-23.197582308372965	-24.298206170276917	-24.374419352525912	-20.569463217817585	-23.616881348980176	-24.59982336917377	-26.629655012666845	-29.359234941936755	-29.5147460686473	-29.359947163787382
spectra_logzz_7.0_teff_375.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	375.0	-0.5	2.5	7.0	chemeq	2.72190379697955e-09	Y1	-17.451012991772867	-22.37689867525365	-25.24064483016928	-24.78266642772005	-22.06264288197982	-24.664349922437207	-25.586604409697756	-26.44364469043801	-29.25579129649871	-29.390990424654934	-29.296532187378194
spectra_logzz_7.0_teff_350.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	350.0	-0.5	2.5	7.0	chemeq	2.4427499436923322e-09	Y1	-17.9276167912453	-22.80045393202727	-24.3829926816881	-24.242212231575333	-20.659084129036682	-23.635252040125433	-24.600891459271715	-26.31345360574518	-29.15547724582478	-29.449569353858458	-29.471967335084535
spectra_logzz_4.0_teff_400.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	400.0	-0.5	1.0	4.0	chemeq	2.6935524485778363e-09	Y1	-17.7786717111707	-23.441380975835152	-25.603150314033957	-25.186242346399325	-22.489077313729492	-24.81321515296897	-25.761232391653337	-27.583097200617914	-29.899221707401793	-30.141243910923734	-30.17538693026386
