name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_1900.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	1900.0	-0.5	0.5	2.0	chemeq	4.3753663210356054e-09	L3	6.896397291590825e+21	1.5084718022255812e+23	5.317876043150499e+23	7.267872712636553e+23	7.394666012236479e+23	7.11152644346629e+23	5.6695638983370944e+23	9.230146570303305e+23
spectra_logzz_7.0_teff_1900.0_grav_31.0_mh_-0.5_co_1.5.nc	3.4913616938342726	1900.0	-0.5	1.5	7.0	chemeq	4.168531225386872e-09	L3	4.34892315902058e+21	1.3091564639577208e+23	4.992930799078867e+23	8.014899974203118e+23	8.222494123465773e+23	7.363462213073658e+23	5.963779837015404e+23	8.659207937318852e+23
spectra_logzz_8.0_teff_1900.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	1900.0	-0.5	1.5	8.0	chemeq	2.142751836929802e-09	L3	5.071398224486344e+21	1.7637999451076906e+23	5.16590530904285e+23	9.211066919587167e+23	9.43966999515036e+23	6.612752174659536e+23	6.415820354662741e+23	6.464228236447446e+23
spectra_logzz_4.0_teff_2100.0_grav_316.0_mh_-0.5_co_2.5.nc	4.4996870826184034	2100.0	-0.5	2.5	4.0	chemeq	3.413089686435345e-09	L1	9.310977079073934e+21	2.7130617845622765e+23	6.947913356836449e+23	1.461733951824802e+24	1.5980600807129234e+24	1.1550230192338755e+24	1.020363361166843e+24	9.179540968089536e+23
spectra_logzz_9.0_teff_2000.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	2000.0	-0.5	2.5	9.0	chemeq	2.4337384199456248e-09	L2	5.206372913241376e+21	2.060006090872325e+23	5.76596546581754e+23	1.2790304105252146e+24	1.3489901217815204e+24	8.98610697124116e+23	8.52977544175901e+23	6.97311845229238e+23
spectra_logzz_7.0_teff_2100.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	2100.0	-0.5	0.5	7.0	chemeq	3.6679405618121617e-09	L1	1.6962616787586175e+22	3.130337044357965e+23	8.859402732900297e+23	1.2041407752197213e+24	1.1852781087923003e+24	1.0459196274426034e+24	9.081073680537505e+23	1.2639277530277357e+24
spectra_logzz_8.0_teff_1900.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	1900.0	-0.5	1.0	8.0	chemeq	3.597602201062861e-09	L3	6.090532874332099e+21	1.614821664836558e+23	5.34315099519581e+23	8.071447847446894e+23	8.081109405111594e+23	6.92722664779838e+23	5.9728838231023274e+23	8.488779545278186e+23
spectra_logzz_7.0_teff_1900.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	1900.0	-0.5	1.0	7.0	chemeq	2.142751836929802e-09	L3	6.417045523770236e+21	1.923674987885456e+23	5.386069783336136e+23	8.89108551314574e+23	8.898041931393773e+23	6.407592586481985e+23	6.267644011573958e+23	6.88640784724392e+23
spectra_logzz_9.0_teff_2000.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	2000.0	-0.5	1.0	9.0	chemeq	2.7111287038980464e-09	L2	9.326447009391815e+21	2.3544863949599978e+23	6.77363397473831e+23	1.0490510173138188e+24	1.0525981308528406e+24	8.35280758704132e+23	7.609024699570208e+23	9.582213838099511e+23
spectra_logzz_7.0_teff_2100.0_grav_1000.0_mh_-0.5_co_1.0.nc	5.0	2100.0	-0.5	1.0	7.0	chemeq	2.9015746608435117e-09	L1	1.4498786941372035e+22	3.140346911667909e+23	8.35472224249565e+23	1.2938711082519287e+24	1.3080010202569494e+24	1.0303271026728563e+24	9.392812260245672e+23	1.1513156484538215e+24
spectra_logzz_4.0_teff_2000.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	2000.0	-0.5	1.5	4.0	chemeq	3.6991019496431088e-09	L2	6.702172032192387e+21	1.9028500175914155e+23	6.398186281570946e+23	1.031810985993123e+24	1.0660852186766492e+24	9.220007948503694e+23	7.634174470500254e+23	1.0205482239989494e+24
